text,label,label_confidence,hate_speech,offensive_language,neither
it's lame that you can buy clothes that look like real military clothing. if you wear it i will make fun of you. you're a 4 star bitch.,1,1.0,0,3,0
it's moe's monday ten ten ten twenties on yo titties bitch,1,1.0,0,3,0
it's money over bitches even though i love ladies,1,1.0,0,3,0
it's my main bitches 21st ayyyeeee <user> happy birthday babbbyyy <exclaim>,1,1.0,0,3,0
it's my mans <user> birthday <exclaim> all the big booty bitches show him some love 😂… <url>,1,1.0,0,3,0
"it's not ""pears"" bitch, it's pear.",1,1.0,0,3,0
it's not a sin to have a interchangeable bezel but when that bitch don't screw back on ... #thatsaproblem,1,1.0,0,3,0
it's official. i leave america january 3rd. see ya bitches in february. have fun with winter for me.,1,1.0,0,3,0
it's only a few real bitches i know.,1,1.0,0,3,0
it's out b day bitches <exclaim> 😜😜 <user> <url>,1,1.0,0,3,0
"it's really a bitch when you're trying to make a difference to someone else, and they intentionally make a point to make you feel like shit.",1,1.0,0,3,0
"it's scheduled up already, tho #bitches> #bryancranston> one tweet and he's got #joepesci out there making fun of #stolenbases> #baseball",1,1.0,0,3,0
it's scientifically proven that no one can not cry at least once while watching charlie st. cloud.,2,1.0,0,0,3
it's still spring bitch,1,1.0,0,3,0
it's still going ... i'm gonna start singing cause this nigga got the hoes <url>,1,1.0,0,3,0
it's summer bitches 💋🌺🌞💄💎 <url>,1,1.0,0,3,0
it's the 21st century ladies spoil your man. don't be a snotty stuck up bitch.,1,1.0,0,3,0
it's this hoe pics i'm looking at she got her ass out in 20pics then got 5 with her son....these hoes crazy,1,1.0,0,3,0
it's to many hoes tryna act like the wifey type.,1,1.0,0,3,0
it's too early to talk about eating pussy. who ate ass this week?,1,1.0,0,3,0
"it's wifey over bitches, but money's over her, cuz money's under nothing, my life is such a blur, it's not the way it has to go...",1,1.0,0,3,0
it's winter up this bitch <url>,1,1.0,0,3,0
"its brittany, bitch",1,1.0,0,3,0
its a million bad bitches in this world and you stucc on stupid,1,1.0,0,3,0
its bros ova hoes but wifey comes before ya bros,1,1.0,0,3,0
its cool its str8 i know y'all got the wrong bitch i understand !,1,1.0,0,3,0
its feeling like wintertime bitches,1,1.0,0,3,0
"its funny how bitches nag me, they jus mad they cant have me",1,1.0,0,3,0
its funny how these hoes will be texting yo phone all day and then 3 days later have a boyfriend 😂,1,1.0,0,3,0
its gorg out! rt @<user>: this bitch thinks its june or something <user> <url>,1,1.0,0,3,0
its hotter than a fast bitch thighs rubbing together while she running a marathon,1,1.0,0,3,0
its like u want me to be the sideline hoe and dat shid ain't nvr finna happin while i'm well and living fuck dat i rather say fuck it and u,1,1.0,0,3,0
its not always good to have haters... sometimes you're just a stupid bitch (._. ),1,1.0,0,3,0
its nt that i hate that bitch i just hate the shot he do,1,1.0,0,3,0
its obvious the bitch is still immature and havent let go of the past yet. just face it. you fucked up a good thing,1,1.0,0,3,0
its okay to smash one of your homeboys bitches or his girl just as long as you tell him about it afterwards,1,1.0,0,3,0
"its so many bitches n their friends don't like me ,,, all because of one nigga. a nigga that ""i"" will && still have ,.. 😩😍😘💛💙💏",1,1.0,0,3,0
its suppose to be yellow but we dont do yellow 🍍😈👿👿😈👿👿👿 <url>,2,1.0,0,0,3
"its true though lol rt <user>: “<user>: if your girl think about you, & you don't make her pussy jump you ain't shit brah”lls",1,1.0,0,3,0
its wayyyyy more going on now than 2 have u pushing yo trash ass music right now,1,1.0,0,3,0
its ya boi popsley da 83ar aka the real meek mills i was on this earth first pussy <url>,1,1.0,0,3,0
"iv decided to grow my hair, i aint braiding it tho.......straight curls out dis bitch !",1,1.0,0,3,0
jj watt was on his grown man shit all night.. now let's get it #yankees,1,1.0,0,3,0
jada fire has never dropped me for talking to imaginary hoes,1,1.0,0,3,0
"jai's hate for jay is completely irrational hahaha i still love jai though so if he needs someone called a faggot, i'll call someone a fag.",1,1.0,0,3,0
jaime dont make me look like a bitch lmao,1,1.0,0,3,0
jake gettin all da bitches rn,1,1.0,0,3,0
"jamaica populated with island hillbillies. even linguistics are kind of the same, if you sub the accent. olde english derivatives.",2,1.0,0,0,3
"jameis winston got benched for standing on a table and saying ""fuck her right in her pussy"". the irony is so deep you can use a shovel.",1,1.0,0,3,0
jameis tweet rt <user> fuck her right in the pussy,1,1.0,0,3,0
james is the biggest bitch in basketball i swear.. fuckin cramps seriously,1,1.0,0,3,0
"jammin these sad songs, smoking squares thinking bout bitches...",1,1.0,0,3,0
japanese babe maria ozawa gets her asian pussy fucked hard <url>,1,1.0,0,3,0
japanese mature cat with spots has her old pussy split wide and filled with hard cocks <url>,1,1.0,0,3,0
japanese teen has her trimmed pussy toyed by a green vibrator <url>,1,1.0,0,3,0
jax a hoe!,1,1.0,0,3,0
jay z - takeover & u don't know live @ home & home concert yankee stadium: <url> via <user>,2,1.0,0,0,3
jazz jumbo dick corporations. making bitches tap out since 1999,1,1.0,0,3,0
jealous ass bitch tryna turn me to a lick but you won't live to see that shit,1,1.0,0,3,0
jealous bitches smh,1,1.0,0,3,0
jealous niggas usually send the hate threw the bitches,1,1.0,0,3,0
jealousy is such a bitch.,1,1.0,0,3,0
jealousy will make a bitch do anything. thirst will make a nigga do anything.,1,1.0,0,3,0
jean skirt ass hoe,1,1.0,0,3,0
"jenna came for one pair of shoes. took two pair & four shirts. ""in case."" her retarded ass is going to work. lol",1,1.0,0,3,0
jenna stays pimpin these hoes,1,1.0,0,3,0
"jessie andrews has the best ""girl on girl"" scenes in porn. love the way she makes bitches cum.",1,1.0,0,3,0
jeter almost broke yankee stadium,2,1.0,0,0,3
"jihadi pop music debates: “yo, bro, did you hear the latest abu yasser hit?”, “no bro, i’m totally an abu hajar fan” #undergroundculture",2,1.0,0,0,3
jihadi propaganda ploy:us had gulf countries publish pics of their pilots 2 deflect sunnis anger from itself & iran <url>,2,1.0,0,0,3
jihadi rehab needs to account for the unpleasant fact that it's the worst behaviors that *attract* participants. <url>,2,1.0,0,0,3
jihadi streams: british #isis fighter identified as abu abdurahman al britani killed in action. <url>,2,1.0,0,0,3
jihadis betting on public protests in britain to force uk gov out of the anti-isis coalition <url>,2,1.0,0,0,3
"jihadis claim to have shot an #iraq army mi-35 attack helicopter in beji & identify its pilot by name, rank",2,1.0,0,0,3
jihadis identify a man from #indonesia as the one who carried a massive suicide bombing on speicher camp #iraq <url>,2,1.0,0,0,3
jihadis keep on prattling about having shot down today what they think is an apache helicopter. maybe it was an mi-35?,2,1.0,0,0,3
jihadis seem to be more upset over the location of the jedah conference in #saudi than its purpose #isis,2,1.0,0,0,3
jihadis specifically asking for international schools in #saudi to be targeted #realthreat <url>,2,1.0,0,0,3
jihadis taunting america & spreading paranoia: tents that appeared in a video of a daesh training camp near mosul. <url>,2,1.0,0,0,3
jk. i'm going to be a pussy about it. i don't want the love of my life seein me all scared and shit.,1,1.0,0,3,0
joe ripping on a nobel prize winner while hes not their. what a little bitch #morningjoe,1,1.0,0,3,0
joe young gone shoot that bitch,1,1.0,0,3,0
joes parties got hoes but it's always hot as hell,1,1.0,0,3,0
john legend is showin this country bitch up on her own song,1,1.0,0,3,0
john mccain trashes jay carny live on cnn - #syria #isis #obama <url>,2,1.0,0,0,3
johnathan martin is a straight up pussy. #manup,1,1.0,0,3,0
johnny manziel just flipped somebody the bird...,2,1.0,0,0,3
johnny rebel - if i could be a nigger for a day: <url>,0,1.0,3,0,0
join my crew bitches,1,1.0,0,3,0
"jon jones just lost all my respect, turned down a fight like a bitch, hope he loses his next fight now, <user>",1,1.0,0,3,0
jones and ibañez are out of gas after giving it their all earlier in the first half. the call-ups should get more playing time #yankees #mlb,2,1.0,0,0,3
jonica look like a hoe from 55th and superior 😂😂,1,1.0,0,3,0
"jordan: so watcha been up to at college me: fuckin bitches & stuff, ya know jordan: alright seriously 😕 <user> #ichoosetobeabstinent",1,1.0,0,3,0
josh you're a hoe 😂😂😂😭😭😭,1,1.0,0,3,0
"jtfooooo at ""pussy on fleek""",1,1.0,0,3,0
jump out 2nd floor window cuz i'm over my side bitch crib and my girl beatin on the door - josh shaw,1,1.0,0,3,0
jungle fever be my favorite movie. dat white girl love dat colored mans thang. she take it hard and deep. drive dat girls daddy wild crazy,1,1.0,0,3,0
juniors are still pussies,1,1.0,0,3,0
jus a d nicca n the a!,1,1.0,0,3,0
jus need a bad bitch thats gone always hold me down,1,1.0,0,3,0
jus need my nig mack wilds to win...fk the award tho,1,1.0,0,3,0
juss got this hoe. free so why not? lop :p <url>,1,1.0,0,3,0
just as trash as the others. fixed none of my issues. rt <user>: naw. rt <user>: anyone download ios 8.0.2 yet?,2,1.0,0,0,3
"just bc your hair is ""laid"" or wuteva dont mean nothin. yo shit gotta smell marvelous don't no nigga want a bitch who smell like burnt weave",1,1.0,0,3,0
just called a 6'5 basketball player out for the fade on twitter cuz dat pussy nigguh live in georgia. come get me bitch,1,1.0,0,3,0
just cause you be on every party seen dont mean you bad bitch!,1,1.0,0,3,0
just cause you got a boyfriend now don't mean you still ain't a hoe. now you're just a hoe with a boyfriend,1,1.0,0,3,0
just cleaned this bitch. #boyfriendstruck #clean #insideandout #ram1500 #tookforever #nofliter… <url>,1,1.0,0,3,0
just don't be looking for no dick later cuz i'm not a hoe.,1,1.0,0,3,0
"just don't be offended! it's a word, you're just a bitch who's looking for something to bitch about.",1,1.0,0,3,0
just dropped dat fine ass woman <user>. we has da best chicken eva. i spectin some lovin but she a lady and da colored thang,1,1.0,0,3,0
just got out the gym saw an old black hoe with the coldest body but the hoe had a jerry curl like it was 1978,1,1.0,0,3,0
just got rich. took a broke nigga bitch,1,1.0,0,3,0
just had someone under 25 casually ask me what the 'ff' stood for on my car. r u fking serious 😩 <user> bitch.,1,1.0,0,3,0
just hand them the game you zebra jack asses and save us all the trouble of watching,1,1.0,0,3,0
just hit 40 in flappy bird.😏,2,1.0,0,0,3
just hold on we goin to the crib bitch,1,1.0,0,3,0
just in case the day couldn't get better wife's rav 4 had a flat and being the redneck i am i put 16 inch rims on it so there goes $200x2,2,1.0,0,0,3
just killed 3 birds with 1 stone! thank god i payed attention in my communication classes #work,2,1.0,0,0,3
just landed in orlando. the flight was as bumpy as a bitch,1,1.0,0,3,0
just lets you know we all self conscious even the pretty bitches,1,1.0,0,3,0
just like a bitch. typical shit. stepping in place. elliptical shit. wizard of hearts. mythical shit. watch yourself. mystical shit.,1,1.0,0,3,0
"just looked at a news story and thought to myself, ""is she fucked up some kinda way?"" because i am 12% hillbilly.",1,1.0,0,3,0
just made that test my bitch,1,1.0,0,3,0
just need a bad bitch thats gone always hold me down,1,1.0,0,3,0
just need to know what that pussy like so one time is fine with me,1,1.0,0,3,0
just ordered chinese food bitches! bring on the cat!,1,1.0,0,3,0
just posted a photo @ yankee stadium <url>,2,1.0,0,0,3
just purchased my first trenta iced coffee....this is a slippery slope,2,1.0,0,0,3
"just read this instagram profile ""luv my grls, princesses by birth, bitches by choice"" yeaaah youre cool.. #tryhard #loser",1,1.0,0,3,0
just remember when having standards becomes cool again......im gonna call a lot of you out for staying quiet like a bitch all this time.,1,1.0,0,3,0
just said bye to <user>. last time i have to see his bitch ass for four months #thankgod,1,1.0,0,3,0
"just said cunt in front of this old lady, i kinda froze, then she yelled ""yeah you tell that cunt!"" is it too late in life to get adopted?",1,1.0,0,3,0
just saw a crow gallop across the road. #mmkay #wut 😂,2,1.0,0,0,3
just saw a lady that looks like honey boo boos mom. goddamn that bitch is ugly.,1,1.0,0,3,0
just saw the baddest bitch in life walking down the street if she didn't have that aeropostale shirt on i prolly woulda gamed her ass up,1,1.0,0,3,0
just saw wat <user> did to my car -.-t bitch,1,1.0,0,3,0
just sayin what up hoe rt <user>: <user> fuck i do to u bitch,1,1.0,0,3,0
just seen a dude wearing all black and white outfit with pyrex shorts. she's getting some pussy tonight.,1,1.0,0,3,0
just seen a pic comparison of lou holtz and he grandma off beverly hillbillies and i can't stop crying tears of unfathomable hilarity.,2,1.0,0,0,3
just seen the baddest bitch in tower city... my heart just got warm 😂😂😂,1,1.0,0,3,0
"just spoke w/ <user> legend, mentor charlie ericksen. great to catch up w/ those who helped open doors for latino journos #thankful",2,1.0,0,0,3
"just start blocking dissenters, you coward pussy. rt@joederosacomedy patiently awaiting a drop in my twitter followers. nothing yet.oh well.",1,1.0,0,3,0
"just started my upgrade for the level 2 dark elixer drill! 1,500,000 elixer. that was a bitch to get.",1,1.0,0,3,0
just stop being a hoe god dammit bitch it ain't that hard,1,1.0,0,3,0
just stopped by the line up room <user> still look like a doo wop singer.,2,1.0,0,0,3
just straight ignorant bitches #wheretheyheadsat,1,1.0,0,3,0
just straight like that. no chaser. and the bitch was a solid five on her wedding day my nigga.,1,1.0,0,3,0
just tied my right shoe while driving on the freeway if that ain't swag bitch then i don't know what is,1,1.0,0,3,0
"just to get u mad go on your search bar on here and search up ""stupid niggers"" & hop on somebodys head then mention me lol <user>",0,1.0,3,0,0
just trynna have a bad bitch come thru 😴,1,1.0,0,3,0
just unfollowed another crazy bitch. whos next? lol,1,1.0,0,3,0
"just wait. the day i get off probation. you know this bitch is gonna be on the moon, and im not gonna come back to earth for a while.",1,1.0,0,3,0
